LAMMPS data file
 2200 atoms
 3 atom types
 3.97750 44.87750  xlo xhi
 3.97750 44.87750  ylo yhi
 -2.00000 62.00000  zlo zhi

# Pair Coeffs
# 1  H-h2o2
# 2  O-h2o2
# 3  Ag

 Masses

 1 1.007940 # H
 2 15.999400 # O
 3 107.868200 # Ag

 Atoms # charge

1 2 -0.410000 9.476000 39.588001 42.665911
2 2 -0.410000 8.033000 39.428001 42.739912
3 1 0.410000 9.667000 39.305000 43.579912
4 1 0.410000 7.843000 39.712002 41.824911
5 2 -0.410000 23.820000 17.299000 35.480913
6 2 -0.410000 24.783001 18.268000 35.976912
7 1 0.410000 23.046000 17.655001 35.959913
8 1 0.410000 25.555000 17.912001 35.498911
9 2 -0.410000 38.146999 24.177000 46.393912
10 2 -0.410000 39.179001 23.215000 46.044912
11 1 0.410000 37.391998 23.658001 46.056914
12 1 0.410000 39.933998 23.733999 46.381910
13 2 -0.410000 29.021999 15.439000 39.815912
14 2 -0.410000 28.393999 16.506001 40.576910
15 1 0.410000 28.569000 14.700000 40.264914
16 1 0.410000 28.847000 17.245001 40.127913
17 2 -0.410000 22.908001 19.539000 30.772913
18 2 -0.410000 23.848000 19.704000 31.868914
19 1 0.410000 22.393000 18.813999 31.174914
20 1 0.410000 24.363001 20.429001 31.465910
21 2 -0.410000 8.805000 38.313000 48.760912
22 2 -0.410000 9.547000 39.529999 48.480913
23 1 0.410000 8.044000 38.742001 49.195913
24 1 0.410000 10.307000 39.099998 48.045912
25 2 -0.410000 38.266998 28.704000 40.536913
26 2 -0.410000 38.050999 27.362000 41.051912
27 1 0.410000 38.113998 29.173000 41.379912
28 1 0.410000 38.202999 26.893999 40.208910
29 2 -0.410000 36.210999 22.607000 47.735911
30 2 -0.410000 36.646999 21.238001 47.516913
31 1 0.410000 35.441002 22.577000 47.136912
32 1 0.410000 37.417000 21.268999 48.116911
33 2 -0.410000 40.735001 19.934999 29.383913
34 2 -0.410000 39.938000 20.337999 28.237913
35 1 0.410000 40.188000 20.375999 30.061911
36 1 0.410000 40.487000 19.896999 27.560911
37 2 -0.410000 32.153999 30.260000 32.331911
38 2 -0.410000 31.841999 30.645000 33.697912
39 1 0.410000 32.627998 31.079000 32.089911
40 1 0.410000 31.368000 29.826000 33.938913
41 2 -0.410000 39.681999 9.673000 29.102911
42 2 -0.410000 40.589001 9.185000 30.126913
43 1 0.410000 38.863998 9.596000 29.630911
44 1 0.410000 41.405998 9.262000 29.598913
45 2 -0.410000 23.724001 28.577999 42.874911
46 2 -0.410000 25.127001 28.954000 42.812910
47 1 0.410000 23.870001 27.617001 42.965910
48 1 0.410000 24.980000 29.915001 42.721911
49 2 -0.410000 17.603001 19.106001 36.103911
50 2 -0.410000 18.493000 18.330000 35.255911
51 1 0.410000 16.941000 18.402000 36.243914
52 1 0.410000 19.155001 19.034000 35.115912
53 2 -0.410000 20.990999 13.436000 46.818911
54 2 -0.410000 22.268999 14.127000 46.806914
